index_id,movie_id,title,title_zh,genres,year,avg_rating,rating_count,imdb_id,tmdb_id,region,poster_url
1628,62644,"Wave, The (Welle, Die)",惡魔教室,Drama,2008.0,3.819369973190348,1492.0,1063669,7735.0,DE,https://image.tmdb.org/t/p/w500/gZBsA5nvol5A8OI8zRiRz7a6YVW.jpg
1629,62660,"Deux mondes, Les",時空穿越者,Comedy|Fantasy,2007.0,3.0789473684210527,19.0,808230,14791.0,FR,https://image.tmdb.org/t/p/w500/fQwYEMqoNf1IfeE5NRJ5WGn4Izr.jpg
1630,62733,Quarantine,死亡直播,Drama|Horror|Mystery|Thriller,2008.0,3.0878453038674034,905.0,1082868,13812.0,US,https://image.tmdb.org/t/p/w500/meIphDV4CGvW44EqzqRYEjiWv8x.jpg
1631,62788,Lost Boys: The Tribe,粗野少年族2幽暗部落,Comedy|Horror|Thriller,2008.0,2.313492063492064,126.0,1031254,13489.0,US,https://image.tmdb.org/t/p/w500/9JNiL8IIvDTs1M4eFw8IUKmItKk.jpg
1632,62792,Pride and Glory,非法警戒,Crime|Drama,2008.0,3.2051020408163264,490.0,482572,13150.0,DE,https://image.tmdb.org/t/p/w500/8VZ1ABbtXqwPcc06yXbf3gj3anG.jpg
1633,62799,"Express, The",生命快車,Drama,2008.0,3.48828125,256.0,469903,14325.0,US,https://image.tmdb.org/t/p/w500/l4bOPaxwx1WebQXTeqXzXwf9n3M.jpg
1634,62847,"Love of Siam, The (Rak haeng Siam)",愛在暹邏,Drama|Mystery|Romance,2007.0,3.5789473684210527,19.0,1152282,56295.0,TH,https://image.tmdb.org/t/p/w500/AonSrp7qmrviBImk9p6BUrcTpLu.jpg
1635,62849,RocknRolla,搖滾黑幫,Action|Crime,2008.0,3.667562036326426,3909.0,1032755,13809.0,GB,https://image.tmdb.org/t/p/w500/hL2j3IgayhBXWVy6fb0atCCYaDa.jpg
1636,62912,High School Musical 3: Senior Year,歌舞青春3：畢業季,Musical,2008.0,2.5218140068886337,871.0,962726,11887.0,US,https://image.tmdb.org/t/p/w500/8WH3bzbpJ974qb3GDMCN6TIDmiY.jpg
1637,62999,Madagascar: Escape 2 Africa,馬達加斯加2,Action|Adventure|Animation|Children|Comedy|IMAX,2008.0,3.184406678592725,3354.0,479952,10527.0,US,https://image.tmdb.org/t/p/w500/wMxmYYIJHpb5ysSmB5uBx0SukoB.jpg
1638,63001,Admiral,末世薔薇,Drama|War,2008.0,3.060240963855421,83.0,1101026,13506.0,RU,https://image.tmdb.org/t/p/w500/cgRv1IrrC7QfWBRFJ77ZsgSwSEI.jpg
1639,63033,Blindness,盲流感,Drama|Mystery|Romance|Thriller,2008.0,3.2950310559006213,966.0,861689,8338.0,CA,https://image.tmdb.org/t/p/w500/awgi2afKumPiKt9cp2SFj99bHWU.jpg
1640,63062,Changeling,陌生的孩子,Crime|Drama|Mystery,2008.0,3.6527658354829455,3489.0,824747,3580.0,US,https://image.tmdb.org/t/p/w500/kfuPutxpyFG6xbw7BkYpgZSs4q6.jpg
1641,63072,"Road, The",末路浩劫,Adventure|Drama|Thriller,2009.0,3.626631853785901,4979.0,898367,20766.0,US,https://image.tmdb.org/t/p/w500/guyHsxj4O3EZf67n7XGtb55dOGV.jpg
1642,63082,Slumdog Millionaire,貧民百萬富翁,Crime|Drama|Romance,2008.0,3.822140221402214,25745.0,1010048,12405.0,GB,https://image.tmdb.org/t/p/w500/dDXc7Oq4kqkoE8RmPK2DMW8WwMf.jpg
1643,63113,Quantum of Solace,007：量子危機,Action|Adventure|Thriller,2008.0,3.2977114628490773,9919.0,830515,10764.0,GB,https://image.tmdb.org/t/p/w500/4daQ593HcV7cfoiM4o4p3pAPU34.jpg
1644,63131,Role Models,模範大哥哥,Comedy,2008.0,3.523459524768425,4966.0,430922,15373.0,US,https://image.tmdb.org/t/p/w500/97jX5kiHrU0hR9bAqWRpv6aTwtX.jpg
1645,63181,Tokyo Gore Police (Tôkyô zankoku keisatsu),東京残酷警察,Action|Horror,2008.0,3.078034682080925,173.0,1183732,16061.0,JP,https://image.tmdb.org/t/p/w500/i2InzY5n3jcJ2Hl0WLBMi6jBGv9.jpg
1646,63194,Caótica Ana,安娜床上之島,Comedy|Drama|Mystery|Romance,2007.0,3.608333333333333,60.0,456340,2588.0,ES,https://image.tmdb.org/t/p/w500/zTHzKN20nDerUMOGBALdRyk7rK2.jpg
1647,63276,Crows Zero (Kurôzu zero),熱血高校,Action,2007.0,3.537037037037037,108.0,1016290,14943.0,JP,https://image.tmdb.org/t/p/w500/jbBNNIAZkwYvRktUZeLuJ7pqVS4.jpg
1648,63332,"Guard Post, The (G.P. 506)",惡靈碉堡,Horror,2008.0,3.145833333333333,24.0,1064953,16882.0,KR,https://image.tmdb.org/t/p/w500/7mBnjTeSpFeekmpww5Ok7Cg8Pcq.jpg
1649,63393,Camp Rock,搖滾夏令營,Comedy|Musical|Romance,2008.0,2.6459694989106755,459.0,1055366,13655.0,CA,https://image.tmdb.org/t/p/w500/7IXMqZnwccogptThay3togKIFWw.jpg
1650,63436,Saw V,奪魂鋸5,Crime|Horror|Thriller,2008.0,2.728322072072072,1776.0,1132626,11917.0,US,https://image.tmdb.org/t/p/w500/kLOjvvMlila60xkbH9wxQYKDLjI.jpg
1651,63446,"Christmas Tale, A (Un conte de Noël)",屬於我們的聖誕節,Comedy|Drama,2008.0,3.347457627118644,118.0,993789,8892.0,FR,https://image.tmdb.org/t/p/w500/nDunguCwrEZOOqVSIJl6z2LtlPd.jpg
1652,63481,Soul Men,靈魂歌手,Comedy|Musical,2008.0,2.9939759036144578,83.0,1111948,14655.0,US,https://image.tmdb.org/t/p/w500/ewU8w8IPlAkauFutzSwYYFILiU8.jpg
1653,63540,Beverly Hills Chihuahua,比佛利拜金狗,Adventure|Children|Comedy,2008.0,1.8991935483870968,372.0,1014775,14405.0,US,https://image.tmdb.org/t/p/w500/bNklJDctJxK9MlVAvSOIwQEmz9u.jpg
1654,63808,"Class, The (Entre les murs)",我和我的小鬼們,Drama,2008.0,3.6340579710144927,552.0,1068646,8841.0,FR,https://image.tmdb.org/t/p/w500/douDslyUiFSfs9e3ep2ngUo2tsH.jpg
1655,63826,Splinter,異形魔種,Action|Horror|Thriller,2008.0,3.204395604395605,455.0,1031280,13220.0,US,https://image.tmdb.org/t/p/w500/yS4d1ArthDuj1dApXGkDGUYNsyq.jpg
1656,63853,Australia,澳大利亞,Adventure|Drama|War|Western,2008.0,3.1584065244667503,1594.0,455824,6972.0,AU,https://image.tmdb.org/t/p/w500/bpQr3GCQpOQCNLR4UEZXCcr8o3C.jpg
1657,63859,Bolt,雷霆戰狗,Action|Adventure|Animation|Children|Comedy,2008.0,3.265,4900.0,397892,13053.0,US,https://image.tmdb.org/t/p/w500/qasJLpW2kfv8HruWLqw6xwrjPRD.jpg
1658,63876,Milk,自由大道,Drama,2008.0,3.7132754091735705,4949.0,1013753,10139.0,US,https://image.tmdb.org/t/p/w500/upe70YfyVNRFxlaZBu5BHBh0Zht.jpg
1659,63992,Twilight,暮光之城：無懼的愛,Drama|Fantasy|Romance|Thriller,2008.0,2.3748592659310965,8882.0,1099212,8966.0,US,https://image.tmdb.org/t/p/w500/tgjHJPkUbkZlPznsdpTuYPQz3HF.jpg
1660,64030,Transporter 3,玩命快遞3,Action|Adventure|Crime|Thriller,2008.0,3.1525565800502933,2386.0,1129442,13387.0,FR,https://image.tmdb.org/t/p/w500/3Z7iR8RZ1eq8pEUdJXbEAAXl8hA.jpg
1661,64032,Four Christmases,真愛囧冤家,Comedy,2008.0,2.856077981651376,872.0,369436,12193.0,US,https://image.tmdb.org/t/p/w500/gq3zISFU8OcQ51vBK2nAlRuGaBw.jpg
1662,64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The)",穿條紋衣的男孩,Drama|War,2008.0,3.7835188770571153,4132.0,914798,14574.0,GB,https://image.tmdb.org/t/p/w500/asM6jzyXZv7HKORpTQFnkFplHPd.jpg
1663,64037,Surveillance,監視：驚駭拼圖,Crime|Mystery|Thriller,2008.0,2.9947916666666665,192.0,409345,10900.0,US,https://image.tmdb.org/t/p/w500/9TNM2QlhlsKadWd4b3KQ9EJAoZE.jpg
1664,64114,Fireproof,搶救愛情40天,Drama|Romance,2008.0,3.3884615384615384,260.0,1129423,14438.0,US,https://image.tmdb.org/t/p/w500/csdRbetoObJHlAExU03BhwqKS85.jpg
1665,64116,Igor,異想天開,Animation|Comedy,2008.0,2.8348729792147807,433.0,465502,14248.0,US,https://image.tmdb.org/t/p/w500/n5019oB4DEsnGQut9n5UAq2p83M.jpg
1666,64197,Hunger,飢餓宣言,Drama,2008.0,3.772684752104771,1069.0,986233,10360.0,IE,https://image.tmdb.org/t/p/w500/sqyY9D7BSjtVQtbrwK0VyrT5xRN.jpg
1667,64229,Cadillac Records,藍調傳奇,Drama|Musical,2008.0,3.4696969696969697,231.0,1042877,14299.0,US,https://image.tmdb.org/t/p/w500/u2GtllItFwaXMLj4uCeKYt9wf4l.jpg
1668,64231,Punisher: War Zone,神鬼制裁2：就地正法,Action|Crime|Drama|Thriller,2008.0,2.7800718132854576,557.0,450314,13056.0,CA,https://image.tmdb.org/t/p/w500/8ea6XowDbjYKn2h4h9APyqwFA0I.jpg
1669,64497,"Day the Earth Stood Still, The",當地球停止轉動,Drama|Sci-Fi|Thriller|IMAX,2008.0,2.8050234911456453,2767.0,970416,10200.0,CA,https://image.tmdb.org/t/p/w500/aHJp7L7TryJWkSsKe6Cd6FY5b6q.jpg
1670,64499,Che: Part One,切：28歲的革命,Drama|War,2008.0,3.5430292598967297,581.0,892255,8881.0,US,https://image.tmdb.org/t/p/w500/2VvYA5fgnvjAz11dCNWS68uL2CU.jpg
1671,64501,Che: Part Two,切：39歲的告別信,Drama|War,2008.0,3.424802110817942,379.0,374569,8880.0,US,https://image.tmdb.org/t/p/w500/fKQwwWXYQNkrZa59VbnfVy2kfoF.jpg
1672,64575,Doubt,誘．惑,Drama|Mystery,2008.0,3.726238968092329,2946.0,918927,14359.0,US,https://image.tmdb.org/t/p/w500/ydbTvChNwAnc8CyO6CQ4rQA2lk6.jpg
1673,64614,Gran Torino,經典老爺車,Crime|Drama,2008.0,3.893195108984583,18810.0,1205489,13223.0,US,https://image.tmdb.org/t/p/w500/6VbTrQbqHRngEwyAkKB3ELFbLd6.jpg
1674,64620,Frost/Nixon,請問總統先生,Drama,2008.0,3.7572745606453473,3471.0,870111,11499.0,US,https://image.tmdb.org/t/p/w500/lZpRflNIP0OjRx6YydSiDH7L8Oy.jpg
1675,64622,"Reader, The",為愛朗讀,Drama|Romance,2008.0,3.759702457956016,3092.0,976051,8055.0,US,https://image.tmdb.org/t/p/w500/yMvsKwvXMkIGdmpNMjSLmS8nskY.jpg
1676,64650,"Marriage Made in Heaven, A (Rab Ne Bana Di Jodi)",天生一對,Comedy|Drama|Musical|Romance,2008.0,3.513157894736842,152.0,1182937,14072.0,IN,https://image.tmdb.org/t/p/w500/m8x6I2qf3R98HtF4DmJXcdxCU64.jpg
1677,64695,Sword of the Stranger (Sutorejia: Mukô hadan),異邦人：無皇刃譚,Action|Adventure|Animation,2007.0,3.7927350427350426,234.0,1121794,13980.0,JP,https://image.tmdb.org/t/p/w500/6NoBEmnIRdulnf1spfdYv21lEHK.jpg
1678,64701,I've Loved You So Long (Il y a longtemps que je t'aime),我一直深愛著你,Drama|Mystery,2008.0,3.737562189054726,402.0,1068649,8276.0,FR,https://image.tmdb.org/t/p/w500/bHawxN3ntPSUWoHpzLD4z574z3Q.jpg
1679,64716,Seven Pounds,七生有幸,Drama,2008.0,3.698155047010821,5637.0,814314,11321.0,US,https://image.tmdb.org/t/p/w500/cDHHRjmkSBmQs3duTXPGZRNa4UM.jpg
1680,64839,"Wrestler, The",力挽狂瀾,Drama,2008.0,3.794337668316262,8689.0,1125849,12163.0,US,https://image.tmdb.org/t/p/w500/5O7XKW2JhaGsuoUfiWy34XP5N0k.jpg
1681,64942,Tuya's Marriage (Tuya de hun shi),图雅的婚事,Drama|Romance,2006.0,3.3541666666666665,24.0,949564,2694.0,CN,https://image.tmdb.org/t/p/w500/dwPOIOjHXIKfJenfDP1kmfHL6B7.jpg
1682,64957,"Curious Case of Benjamin Button, The",班傑明的奇幻旅程,Drama|Fantasy|Mystery|Romance,2008.0,3.5886177235447088,14997.0,421715,4922.0,US,https://image.tmdb.org/t/p/w500/ir4quKlGux2qsghW7ltGRDn3mrJ.jpg
1683,64969,Yes Man,沒問題先生,Comedy,2008.0,3.373040752351097,8294.0,1068680,10201.0,US,https://image.tmdb.org/t/p/w500/11Gz350BHFyybKq1XZ12pniTVQB.jpg
1684,64983,Valkyrie,行動代號：華爾奇麗雅,Drama|Thriller|War,2008.0,3.4675560946027897,3298.0,985699,2253.0,US,https://image.tmdb.org/t/p/w500/4vCNDtAzSREAjSEuB0D0UWhJXQt.jpg
1685,64986,Birds of America,鳥事一籮筐,Comedy|Drama,2008.0,2.990740740740741,54.0,1029134,14422.0,US,https://image.tmdb.org/t/p/w500/7E3AfrlN9DGHWTqWuKGRgz6aypo.jpg
1686,64993,5 Centimeters per Second (Byôsoku 5 senchimêtoru),秒速5公分,Animation|Drama|Romance,2007.0,3.786879432624113,1410.0,983213,38142.0,JP,https://image.tmdb.org/t/p/w500/bqMisr0o45DZxw39NvZERh0a78Q.jpg
1687,65088,Bedtime Stories,天方夜談,Adventure|Children|Comedy,2008.0,3.057885410513881,1693.0,960731,10202.0,US,https://image.tmdb.org/t/p/w500/o8oG87XKdMjocpMKoqIZHChMQcC.jpg
1688,65126,Choke,窒色,Comedy|Drama,2008.0,3.276280323450135,742.0,1024715,13973.0,US,https://image.tmdb.org/t/p/w500/7osy71os3YLiFpNYn567koOnAKZ.jpg
1689,65130,Revolutionary Road,真愛旅程,Drama|Romance,2008.0,3.506777437691299,2287.0,959337,4148.0,US,https://image.tmdb.org/t/p/w500/tnHaZUXK2jPaiEuxVGaNe9642ke.jpg
1690,65142,Loft,閣樓,Crime|Drama|Mystery,2008.0,3.4846938775510203,294.0,926762,17845.0,BE,https://image.tmdb.org/t/p/w500/4RdygyvDLfjSsyYQXTAGaHNkMKp.jpg
1691,65155,"Surfer, Dude",愛情衝昏頭,Comedy,2008.0,2.647058823529412,68.0,976247,13827.0,US,https://image.tmdb.org/t/p/w500/948AdP72iLQUjWvKp9r8981PT28.jpg
1692,65193,Wild Child,野蠻公主,Drama|Romance,2008.0,3.245,500.0,1024255,13971.0,US,https://image.tmdb.org/t/p/w500/xwbFEPubG4wroLDZdmTWRGNnnWf.jpg
1693,65216,Defiance,聖戰家園,Drama|Thriller|War,2008.0,3.578436807095344,1804.0,1034303,13813.0,US,https://image.tmdb.org/t/p/w500/z6yNHcQOveRuAohuejdDFQDEBSs.jpg
1694,65230,Marley & Me,馬利與我,Comedy|Drama,2008.0,3.2435032062099225,2963.0,822832,14306.0,US,https://image.tmdb.org/t/p/w500/uiF0sQ64eZtVDL78sF1WYwUTSkn.jpg
1695,65261,Ponyo (Gake no ue no Ponyo),崖上的波妞,Adventure|Animation|Children|Fantasy,2008.0,3.847689075630252,5236.0,876563,12429.0,JP,https://image.tmdb.org/t/p/w500/gHFdjZoXLZeX4Kmv4Jj31T4tNHk.jpg
1696,65304,Ce que mes yeux ont vu,羅浮宮謎情,Drama|Mystery|Thriller,2007.0,3.0454545454545454,11.0,847487,15331.0,FR,https://image.tmdb.org/t/p/w500/d3rLeEX4ZI9M1gYsXfL94b66FTs.jpg
1697,65310,Poultrygeist: Night of the Chicken Dead,惡夜活死雞,Comedy|Horror|Musical,2006.0,3.0384615384615383,130.0,462485,17287.0,US,https://image.tmdb.org/t/p/w500/vSeehH4s274kdZXEMKnPE2tlqco.jpg
1698,65418,Wendy and Lucy,溫蒂與露西,Drama,2008.0,3.511655011655012,429.0,1152850,8942.0,US,https://image.tmdb.org/t/p/w500/cSe2AuFL6hL7EYd3jFAdsPtoaqS.jpg
1699,65435,Open Season 2,打獵季節 2,Adventure|Animation|Children|Comedy,2008.0,2.674626865671642,335.0,1107365,13690.0,US,https://image.tmdb.org/t/p/w500/yIDPbk0J5vyYoRTa2WUNgqqWKuh.jpg
1700,65514,Ip Man,葉問,Action|Drama|War,2008.0,3.935178613674001,4227.0,1220719,14756.0,CN,https://image.tmdb.org/t/p/w500/apjHAN46RoRb25VvNZ4WEidoHlI.jpg
1701,65552,Replicant,複製殺人魔,Action|Sci-Fi|Thriller,2001.0,2.495575221238938,113.0,238552,10596.0,US,https://image.tmdb.org/t/p/w500/q41zGgRXfhvnObJnn1kGIyoAhSu.jpg
1702,65567,Passengers,靈異航班,Drama|Mystery|Thriller,2008.0,2.953821656050956,314.0,449487,13944.0,CA,https://image.tmdb.org/t/p/w500/eAFovmHLeHyl7oe8d3EZVPOh4mF.jpg
1703,65577,"Tale of Despereaux, The",雙鼠記,Adventure|Animation|Children|Comedy|Fantasy,2008.0,2.9102167182662537,646.0,420238,10199.0,US,https://image.tmdb.org/t/p/w500/zGmK7Sidr4GZNik29n5lqbPYodU.jpg
1704,65585,Bride Wars,新娘大作戰,Comedy|Romance,2009.0,2.9260714285714284,1400.0,901476,10521.0,US,https://image.tmdb.org/t/p/w500/fxNI7EJxvuqcD8rGxSxoEjj6HaV.jpg
1705,65601,My Bloody Valentine 3-D,3D血腥情人節,Horror|Thriller,2009.0,2.516867469879518,415.0,1179891,14435.0,US,https://image.tmdb.org/t/p/w500/1WG9kB7bUnCSytslXwwZKJaSuGb.jpg
1706,65603,Blood and Bones (Chi to hone),血と骨,Drama,2004.0,3.136363636363636,22.0,419515,21966.0,JP,https://image.tmdb.org/t/p/w500/2mVaoLy9gBEMMmuBtwEcbFHnCHk.jpg
1707,65631,Battle in Seattle,西雅圖聖戰,Action|Drama,2007.0,3.2916666666666665,132.0,850253,13177.0,US,https://image.tmdb.org/t/p/w500/jO8tKM4mCMXpLVd5GnmlfJByghF.jpg
1708,65642,"Timecrimes (Cronocrímenes, Los)",時間殺人,Sci-Fi|Thriller,2007.0,3.7420837589376914,1958.0,480669,14139.0,ES,https://image.tmdb.org/t/p/w500/kEfeGaZB2UmdKfij9MHXGWBONio.jpg
1709,65651,Fire and Ice,魔龍軍團,Adventure|Fantasy,2008.0,2.825,20.0,1135493,16999.0,RO,https://image.tmdb.org/t/p/w500/be0CdszsvfhXDdb7E8b6jaeCCeg.jpg
1710,65660,"Secret of the Grain, The (La graine et le mulet)",家傳秘方,Drama,2007.0,3.707317073170732,82.0,487419,8280.0,FR,https://image.tmdb.org/t/p/w500/6hJexL0V8U7a2YQwaO793lJuz55.jpg
1711,65672,Grbavica: The Land of My Dreams (Grbavica),旅行之歌,Drama,2006.0,3.3877551020408165,49.0,464029,317.0,AT,https://image.tmdb.org/t/p/w500/xmvWXXTHso7x0zj8pY4WOOqa5BO.jpg
1712,65682,Underworld: Rise of the Lycans,決戰異世界前傳：鬼哭狼嚎,Action|Fantasy|Horror|Thriller,2009.0,3.3260869565217392,2967.0,834001,12437.0,US,https://image.tmdb.org/t/p/w500/dpm7HDit2v2xOz9Qo9n3Od53O8v.jpg
1713,65685,Inkheart,墨水心,Adventure|Fantasy,2008.0,3.139438085327784,961.0,494238,2309.0,US,https://image.tmdb.org/t/p/w500/wIH3Gnc4ccxXZh01YswhiWdbOXV.jpg
1714,65731,The Alphabet Killer,字母殺人狂,Crime|Mystery|Thriller,2008.0,2.727777777777778,90.0,818165,13942.0,US,https://image.tmdb.org/t/p/w500/1wTXxGJ9dilSwYfEnd9NJjhcgIv.jpg
1715,65772,"Lazarus Project, The",撕裂記憶體,Drama|Thriller,2008.0,2.9642857142857144,154.0,464041,13825.0,US,https://image.tmdb.org/t/p/w500/qFHkHK7ClYQwwyus2hTw9ZUV6HS.jpg
1716,65802,Paul Blart: Mall Cop,百貨戰警,Action|Comedy|Crime,2009.0,2.343612334801762,1816.0,1114740,14560.0,US,https://image.tmdb.org/t/p/w500/1lOaS2svU3fiB57AeqfCOmQTIGc.jpg
1717,65813,"Unborn, The",生靈勿進,Horror|Mystery|Thriller,2009.0,2.463709677419355,372.0,1139668,13788.0,US,https://image.tmdb.org/t/p/w500/42H2aaD5UubsHyWt6zfrFMRP8y1.jpg
1718,65845,Make It Happen,唯舞獨尊,Drama,2008.0,2.761363636363636,44.0,822868,14871.0,US,https://image.tmdb.org/t/p/w500/usuQstV3o1dM4kAU4HkHP5aHWAq.jpg
1719,65868,Repo! The Genetic Opera,莎拉布萊曼之生化歌劇,Fantasy|Horror|Musical,2008.0,3.2167630057803467,519.0,963194,14353.0,US,https://image.tmdb.org/t/p/w500/2G5LczM1clXu3byEudWk9w0KDYD.jpg
1720,65882,"Uninvited, The",不請自來,Drama|Horror|Mystery|Thriller,2009.0,3.196969696969697,594.0,815245,14254.0,US,https://image.tmdb.org/t/p/w500/cSRALyTQopbsNPKGMs3OCJlo7iU.jpg
1721,65982,Outlander,魔獸戰場,Action|Adventure|Sci-Fi,2008.0,3.332373271889401,868.0,462465,10529.0,US,https://image.tmdb.org/t/p/w500/rccLic0bPHVj0dNR0RQohxSpzvE.jpg
1722,66066,"Grudge 3, The",不死咒怨 3,Horror,2009.0,2.260752688172043,186.0,1053859,1977.0,US,https://image.tmdb.org/t/p/w500/uEOWWRr8BbgPM0BiJiSTwHGaRx4.jpg
1723,66090,Eden Lake,獵人遊戲,Horror|Thriller,2008.0,3.387203166226913,758.0,1020530,13510.0,GB,https://image.tmdb.org/t/p/w500/8Vt2uwICe3Nc50f7lP38Rt2LKLX.jpg
1724,66097,Coraline,第十四道門,Animation|Fantasy|Thriller,2009.0,3.747544204322201,9671.0,327597,14836.0,US,https://image.tmdb.org/t/p/w500/iIQv8HI8zgiWiw5esFdDVbWaekC.jpg
1725,66130,Chocolate,致命巧克力,Action|Drama,2008.0,3.478552278820376,373.0,1183252,15003.0,TH,https://image.tmdb.org/t/p/w500/ahauAmDwh3r4bPJsl8iWKduOI1M.jpg
1726,66171,Push,移動城市,Sci-Fi|Thriller,2009.0,3.213946117274168,1893.0,465580,13455.0,CA,https://image.tmdb.org/t/p/w500/sc37WqWA1vPYglKk4NMylqZY5pY.jpg
1727,66198,"International, The",黑暗金控,Drama|Thriller,2009.0,3.203291814946619,1124.0,963178,4959.0,US,https://image.tmdb.org/t/p/w500/4Rv53hIi0ovKgfgrDw7oBVmDI9N.jpg
1728,66203,He's Just Not That Into You,他其實沒那麼喜歡你,Comedy|Drama|Romance,2009.0,3.248961937716263,2890.0,1001508,10184.0,US,https://image.tmdb.org/t/p/w500/qLYVjZohHup3nCIVnLRCWIuCpZ5.jpg
1729,66310,Frontière(s),邊域之城,Drama|Horror|Thriller,2007.0,2.9726775956284155,183.0,814685,13492.0,FR,https://image.tmdb.org/t/p/w500/tclrnRMiK9nk0Aa5iUDfI4m9nH1.jpg
1730,66320,"11th Hour, The",第十一個小時,Documentary,2007.0,3.3,85.0,492931,4832.0,US,https://image.tmdb.org/t/p/w500/6IjzPJm2e4XhxFDcLAJussjJMQt.jpg
1731,66335,Afro Samurai: Resurrection,爆炸頭武士：復活,Animation,2009.0,3.3754208754208754,297.0,1265998,14711.0,JP,https://image.tmdb.org/t/p/w500/6snrLj3Ydmbu5L9giAYtiSNwE0U.jpg
1732,66337,Café Lumière,珈琲時光,Drama,2003.0,3.321428571428572,42.0,412596,52512.0,JP,https://image.tmdb.org/t/p/w500/v2h6VxrudUXJL6jrAKsCFWBeGNc.jpg
1733,66371,Departures (Okuribito),送行者：禮儀師的樂章,Drama,2008.0,3.998505231689088,1338.0,1069238,16804.0,JP,https://image.tmdb.org/t/p/w500/pCOz1ATgdKeeAEiHLnpMbM2KczS.jpg
1734,66385,Taking Chance,迢迢歸鄉路,Drama|War,2009.0,3.546341463414634,205.0,1019454,25405.0,US,https://image.tmdb.org/t/p/w500/2gPpwshMJHiaIcbL2K234zPGvK1.jpg
1735,66427,My Name Is Bruce,被鬼玩的人,Comedy|Horror,2007.0,2.955555555555556,270.0,489235,1961.0,US,https://image.tmdb.org/t/p/w500/et2f1JBW533ZzYiCEA2T7nwzcs1.jpg
1736,66509,Funny People,命運好好笑,Comedy|Drama,2009.0,3.096927966101695,1888.0,1201167,20829.0,US,https://image.tmdb.org/t/p/w500/gEYKD5cWCBGg8Za3hhwDBk3gEsP.jpg
1737,66511,Berlin Calling,柏林電幻物語,Comedy|Drama,2008.0,3.459183673469388,98.0,1213019,30508.0,DE,https://image.tmdb.org/t/p/w500/lh3tF3V9LnzAWA6PeND6qIEtMY2.jpg
1738,66618,"World Without Thieves, A (Tian xia wu zei)",天下無賊,Action|Crime|Drama,2004.0,3.617021276595745,47.0,439884,29363.0,CN,https://image.tmdb.org/t/p/w500/uP7PuGEAa7QDOwS4L5H8xlW02QM.jpg
1739,66639,Street Fighter: The Legend of Chun-Li,快打旋風：春麗傳,Action|Adventure|Sci-Fi|Thriller,2009.0,1.9844444444444445,225.0,891592,15268.0,US,https://image.tmdb.org/t/p/w500/lbNemoc9bRIAIVck0e2cv1cgftN.jpg
1740,66665,Away We Go,房事告急,Comedy|Drama|Romance,2009.0,3.62879348630644,1351.0,1176740,19255.0,US,https://image.tmdb.org/t/p/w500/bcN8sdoAPZae2Et1klD0iWRdSnZ.jpg
1741,66691,"Thick as Thieves (a.k.a. Code, The)",偷天密碼,Crime,2009.0,3.0635245901639343,244.0,1112782,14979.0,US,https://image.tmdb.org/t/p/w500/yN9AIYG7JFq7LafQLjsDcyS1MbH.jpg
1742,66783,Friday the 13th,黑色星期五,Horror,2009.0,2.620081411126187,737.0,758746,13207.0,US,https://image.tmdb.org/t/p/w500/qUh88s6EnsvHbn1lroghk2d71ca.jpg
1743,66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom)",神偷．獵人．斷指客,Action|Adventure|Comedy|Western,2008.0,3.574593796159528,677.0,901487,15067.0,KR,https://image.tmdb.org/t/p/w500/eFdJCtBBbtMenYNqnPnGboQ4p3U.jpg
1744,66789,Screamers: The Hunting,異形終結2,Sci-Fi|Thriller,2009.0,2.5290697674418605,86.0,1214983,14853.0,CA,https://image.tmdb.org/t/p/w500/xOOA1BQ3gRjQPXHSKYUlAaAj6oC.jpg
1745,66798,"Pink Panther 2, The",粉紅豹2：有惡豹,Adventure|Comedy|Mystery,2009.0,2.8509933774834435,755.0,838232,15159.0,US,https://image.tmdb.org/t/p/w500/jpgOGPZhVEf31ZUUtRg81g6btzl.jpg
1746,66808,Far Cry,極地戰嚎,Action|Adventure|Drama,2008.0,1.878787878787879,99.0,400426,7916.0,CA,https://image.tmdb.org/t/p/w500/fOMM5tHlY6eBNnRYVttq9dU9Sqi.jpg
1747,66854,Shara (Sharasojyu),沙羅双樹,Drama,2003.0,3.4761904761904763,21.0,363060,36281.0,JP,https://image.tmdb.org/t/p/w500/rmHFzkfEdDsz0BwIlpgwmqdfUJx.jpg
1748,66870,Everlasting Moments (Maria Larssons eviga ögonblick),璀璨瞬間,Drama,2008.0,3.695876288659794,97.0,961066,17077.0,DK,https://image.tmdb.org/t/p/w500/l2h8gcdvvk9SUNppEc40ArdHZfL.jpg
1749,66943,"Cottage, The",農家小屋,Comedy|Crime|Horror|Thriller,2008.0,3.057142857142857,105.0,465430,13849.0,GB,https://image.tmdb.org/t/p/w500/fFmU7cQAWVAeBpSfDRRauKgtKDD.jpg
1750,67073,Day of the Dead,活屍地獄,Horror,2008.0,2.5983935742971886,249.0,489018,13613.0,US,https://image.tmdb.org/t/p/w500/ocHcQpxmDqMgBJdf83TQyUToz9E.jpg
1751,67087,"I Love You, Man",麻吉伴郎,Comedy,2009.0,3.5827371987951806,5312.0,1155056,16538.0,US,https://image.tmdb.org/t/p/w500/9vlPLiBN345woaYP5fev9fOhdYW.jpg
